GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
9375	9.86e-01	9.29e-01	0.3061	-0.0884995	-0.02709392	3328.9	TM9SF2	transmembrane 9 superfamily member 2
84962	9.86e-01	9.30e-01	0.2003	-0.0880046	-0.01762772	986.79	AJUBA	ajuba LIM protein
122961	9.86e-01	9.30e-01	0.2231	0.087656	0.01955953	556.26	ISCA2	iron-sulfur cluster assembly 2
646243	9.86e-01	9.30e-01	0.2708	0.0879443	0.02381419	61.62	CXADRP2	CXADR pseudogene 2
3801	9.86e-01	9.29e-01	0.3066	0.088652	0.02718377	230.24	KIFC3	kinesin family member C3
11314	9.86e-01	9.30e-01	1.3931	0.0875423	0.12195827	107.52	CD300A	CD300a molecule
107985297	9.86e-01	9.30e-01	0.4822	-0.0876918	-0.04228095	36.98	LOC107985297	replaced by ID 10036
80776	9.86e-01	9.30e-01	0.5982	0.0877185	0.05247391	46.02	B9D2	B9 domain containing 2
951	9.86e-01	9.30e-01	0.4403	-0.0882703	-0.0388633	67.09	CD37	CD37 molecule
284723	9.87e-01	9.31e-01	0.6104	-0.0863853	-0.05272841	18.71	SLC25A34	solute carrier family 25 member 34
79927	9.87e-01	9.31e-01	0.7014	-0.0863628	-0.06057895	23.65	FAM110D	family with sequence similarity 110 member D
339488	9.87e-01	9.31e-01	0.4691	-0.0870407	-0.04082914	80.37	TFAP2E	transcription factor AP-2 epsilon
9781	9.87e-01	9.31e-01	0.9628	0.0865158	0.08330111	619.11	RNF144A	ring finger protein 144A
257407	9.87e-01	9.31e-01	0.4231	-0.0861506	-0.03645123	96.36	C2orf72	chromosome 2 open reading frame 72
10293	9.87e-01	9.32e-01	0.1836	0.0858366	0.01576126	359.49	TRAIP	TRAF interacting protein
8633	9.87e-01	9.32e-01	1.0934	0.0858686	0.09389301	62.78	UNC5C	unc-5 netrin receptor C
5159	9.87e-01	9.31e-01	1.5226	-0.0863139	-0.1314249	342.27	PDGFRB	platelet derived growth factor receptor beta
64901	9.87e-01	9.32e-01	0.1859	0.0858656	0.01595982	413.77	RANBP17	RAN binding protein 17
401331	9.87e-01	9.32e-01	0.7067	-0.0858945	-0.06069897	21.56	RASA4CP	RAS p21 protein activator 4C, pseudogene
29992	9.87e-01	9.31e-01	0.3669	-0.0864269	-0.03170967	29.38	PILRA	paired immunoglobin like type 2 receptor alpha
84750	9.87e-01	9.31e-01	0.2269	0.0867892	0.01968907	486.81	FUT10	fucosyltransferase 10
79733	9.87e-01	9.31e-01	0.3205	-0.086225	-0.02763595	284.96	E2F8	E2F transcription factor 8
9415	9.87e-01	9.31e-01	0.448	0.0863841	0.03870323	12081.58	FADS2	fatty acid desaturase 2
4926	9.87e-01	9.31e-01	0.1848	0.0870518	0.01609065	4063.91	NUMA1	nuclear mitotic apparatus protein 1
107984805	9.87e-01	9.31e-01	0.8054	-0.0867019	-0.06982864	26.84	LOC107984805	uncharacterized LOC107984805
79816	9.87e-01	9.31e-01	0.786	-0.0862351	-0.06778039	69.46	TLE6	TLE family member 6, subcortical maternal complex member
23630	9.87e-01	9.31e-01	0.9509	0.0864063	0.0821597	73.32	KCNE5	potassium voltage-gated channel subfamily E regulatory subunit 5
55855	9.87e-01	9.31e-01	0.2047	0.0859791	0.01759987	339.18	DENND10P1	DENND10 pseudogene 1
105374187	9.87e-01	9.32e-01	0.5943	-0.0856868	-0.05092781	15.18	LOC105374187	uncharacterized LOC105374187
26040	9.87e-01	9.32e-01	0.6204	-0.0855131	-0.05305176	330.49	SETBP1	SET binding protein 1
94239	9.87e-01	9.32e-01	0.1517	-0.0853511	-0.01295175	2517.34	H2AZ2	H2A.Z variant histone 2
112268070	9.87e-01	9.32e-01	0.4732	0.0850964	0.04026419	68.69	LOC112268070	uncharacterized LOC112268070
90586	9.87e-01	9.32e-01	0.823	0.0851116	0.07004841	12.2	AOC4P	amine oxidase copper containing 4, pseudogene
80022	9.87e-01	9.32e-01	0.7837	-0.0848586	-0.06650077	657.95	MYO15B	myosin XVB
441495	9.87e-01	9.32e-01	1.1185	0.0848437	0.09490105	15.23	CENPVL2	centromere protein V like 2
79954	9.87e-01	9.33e-01	0.3233	0.0845928	0.02735129	1103.79	NOL10	nucleolar protein 10
93010	9.87e-01	9.33e-01	0.2086	0.0843233	0.0175858	1829.7	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
5602	9.87e-01	9.33e-01	1.0968	0.0843904	0.09255576	196.53	MAPK10	mitogen-activated protein kinase 10
441168	9.87e-01	9.33e-01	0.7631	-0.0846881	-0.06462715	22.64	CALHM6	calcium homeostasis modulator family member 6
8683	9.87e-01	9.33e-01	0.2251	0.0842876	0.0189751	2367.16	SRSF9	serine and arginine rich splicing factor 9
64398	9.87e-01	9.33e-01	0.14	0.0843194	0.01180589	1030.79	PALS1	protein associated with LIN7 1, MAGUK p55 family member
1613	9.87e-01	9.33e-01	0.1381	-0.0844537	-0.01166264	1213.61	DAPK3	death associated protein kinase 3
10062	9.87e-01	9.33e-01	0.274	-0.0842089	-0.02307179	208.66	NR1H3	nuclear receptor subfamily 1 group H member 3
221262	9.87e-01	9.33e-01	0.5914	-0.0840979	-0.0497319	76.23	CCDC162P	coiled-coil domain containing 162, pseudogene
131965	9.87e-01	9.33e-01	0.1892	0.0839326	0.01588196	358.58	METTL6	methyltransferase 6, methylcytidine
5522	9.87e-01	9.33e-01	0.591	-0.083455	-0.04931954	267.37	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
100506753	9.87e-01	9.33e-01	1.0093	-0.083553	-0.0843342	27.11	MAILR	macrophage interferon regulatory lncRNA
122481	9.87e-01	9.33e-01	0.5409	0.0836132	0.0452251	115.27	AK7	adenylate kinase 7
256586	9.87e-01	9.33e-01	0.8209	-0.083589	-0.0686188	19.44	LYSMD2	LysM domain containing 2
92922	9.87e-01	9.33e-01	0.2931	-0.0837115	-0.02453703	92.29	CCDC102A	coiled-coil domain containing 102A
284276	9.87e-01	9.34e-01	1.1227	-0.0834367	-0.09367218	16.11	LINC00908	long intergenic non-protein coding RNA 908
54865	9.87e-01	9.34e-01	0.4389	-0.0833083	-0.03656311	1025.29	GPATCH4	G-patch domain containing 4 (gene/pseudogene)
389023	9.87e-01	9.34e-01	0.6077	0.0826271	0.05021369	20.01	DPP10-AS1	DPP10 antisense RNA 1
55677	9.87e-01	9.34e-01	0.1924	-0.0830217	-0.01597414	2751.18	IWS1	interacts with SUPT6H, CTD assembly factor 1
901	9.87e-01	9.34e-01	0.3556	0.0825585	0.02935375	970.71	CCNG2	cyclin G2
10802	9.87e-01	9.34e-01	0.1785	-0.0826196	-0.01474378	1802.88	SEC24A	SEC24 homolog A, COPII coat complex component
64940	9.87e-01	9.34e-01	0.2778	0.0828673	0.02301826	177.44	STAG3L4	stromal antigen 3-like 4 (pseudogene)
362	9.87e-01	9.34e-01	0.9144	-0.0828543	-0.075764	12.25	AQP5	aquaporin 5
5985	9.87e-01	9.34e-01	0.163	0.0826116	0.01346679	1141.1	RFC5	replication factor C subunit 5
8774	9.87e-01	9.34e-01	0.1967	-0.0827517	-0.01627593	781.97	NAPG	NSF attachment protein gamma
4087	9.87e-01	9.34e-01	0.1361	-0.0828363	-0.01127502	2431.88	SMAD2	SMAD family member 2
27124	9.87e-01	9.34e-01	0.2592	-0.0828793	-0.02148021	139.33	INPP5J	inositol polyphosphate-5-phosphatase J
123803	9.88e-01	9.34e-01	0.2694	0.0823519	0.02218309	319.18	NTAN1	N-terminal asparagine amidase
1636	9.88e-01	9.34e-01	0.5162	-0.0823446	-0.04250895	110.67	ACE	angiotensin I converting enzyme
1427	9.88e-01	9.35e-01	0.5006	-0.0820054	-0.0410554	14.82	CRYGS	crystallin gamma S
100289230	9.88e-01	9.35e-01	0.6262	-0.081619	-0.05110755	12.59	LOC100289230	uncharacterized LOC100289230
641455	9.88e-01	9.35e-01	0.3432	-0.0816373	-0.02802195	50.32	POTEM	POTE ankyrin domain family member M
105377826	9.88e-01	9.35e-01	0.5282	-0.0814746	-0.04303859	123.98	LINC02887	long intergenic non-protein coding RNA 2887
101929823	9.88e-01	9.35e-01	0.472	-0.081679	-0.03855302	123.82	LOC101929823	uncharacterized LOC101929823
114804	9.88e-01	9.35e-01	0.6001	-0.0816254	-0.0489824	537.51	RNF157	ring finger protein 157
105372824	9.88e-01	9.35e-01	0.639	0.0818367	0.05229043	12.56	LOC105372824	uncharacterized LOC105372824
79019	9.88e-01	9.35e-01	0.2041	-0.0815304	-0.01664422	334.31	CENPM	centromere protein M
7543	9.88e-01	9.35e-01	0.213	-0.0817489	-0.01741198	960.6	ZFX	zinc finger protein X-linked
107987398	9.88e-01	9.35e-01	0.4964	-0.0816075	-0.04050868	134.96	LOC107987398	replaced by ID 101929819
9819	9.88e-01	9.35e-01	0.2009	-0.0814024	-0.01635256	1161.09	TSC22D2	TSC22 domain family member 2
2639	9.88e-01	9.35e-01	0.1758	0.0812897	0.01429471	689.32	GCDH	glutaryl-CoA dehydrogenase
136853	9.88e-01	9.35e-01	1.0897	-0.0810841	-0.0883546	419.99	SSC4D	scavenger receptor cysteine rich family member with 4 domains
730262	9.88e-01	9.36e-01	0.4205	-0.0808763	-0.03401123	28.14	PPIAL4E	peptidylprolyl isomerase A like 4E
157657	9.88e-01	9.36e-01	0.3052	0.0807679	0.02465059	105.62	CFAP418	cilia and flagella associated protein 418
66004	9.88e-01	9.36e-01	0.8602	0.0808192	0.06952362	322.12	LYNX1	Ly6/neurotoxin 1
127845	9.88e-01	9.36e-01	1.0737	0.0806556	0.08659655	41.1	GOLT1A	golgi transport 1A
7268	9.88e-01	9.36e-01	0.2405	0.0803301	0.01932046	277.3	TTC4	tetratricopeptide repeat domain 4
375190	9.88e-01	9.36e-01	0.4862	-0.0800765	-0.03893654	35.87	FAM228B	family with sequence similarity 228 member B
132949	9.88e-01	9.36e-01	0.1631	-0.0801193	-0.01306966	612.95	AASDH	aminoadipate-semialdehyde dehydrogenase
23070	9.88e-01	9.36e-01	0.1669	-0.0804	-0.01342013	1237.22	CMTR1	cap methyltransferase 1
107987003	9.88e-01	9.36e-01	0.5582	-0.0800653	-0.04468889	13.6	LOC107987003	uncharacterized LOC107987003
143458	9.88e-01	9.36e-01	0.1529	-0.0799453	-0.01222017	508.1	LDLRAD3	low density lipoprotein receptor class A domain containing 3
326625	9.88e-01	9.36e-01	0.3845	-0.0800022	-0.03075861	610.94	MMAB	metabolism of cobalamin associated B
6645	9.88e-01	9.36e-01	0.2377	0.080133	0.01904596	1220.66	SNTB2	syntrophin beta 2
8666	9.88e-01	9.36e-01	0.3079	-0.0801309	-0.02467188	2874.47	EIF3G	eukaryotic translation initiation factor 3 subunit G
160897	9.88e-01	9.36e-01	0.2349	-0.0798211	-0.01874651	625.13	GPR180	G protein-coupled receptor 180
11154	9.88e-01	9.37e-01	0.2917	-0.0794018	-0.02316339	147.36	AP4S1	adaptor related protein complex 4 subunit sigma 1
27173	9.88e-01	9.37e-01	0.2181	-0.0791407	-0.01725716	3212.15	SLC39A1	solute carrier family 39 member 1
51534	9.88e-01	9.37e-01	0.1856	0.0790921	0.01468214	1641.46	VTA1	vesicle trafficking 1
147407	9.88e-01	9.37e-01	0.5068	-0.0792195	-0.04014698	15.93	SLC25A52	solute carrier family 25 member 52
81847	9.88e-01	9.37e-01	0.1371	0.0789285	0.01082341	1300.14	RNF146	ring finger protein 146
389136	9.88e-01	9.37e-01	0.9248	0.0788559	0.07292874	141.66	VGLL3	vestigial like family member 3
7135	9.89e-01	9.37e-01	0.5605	0.0785606	0.0440301	28.43	TNNI1	troponin I1, slow skeletal type
642938	9.89e-01	9.37e-01	0.8046	0.0784798	0.06314327	27.61	INSYN2A	inhibitory synaptic factor 2A
9755	9.89e-01	9.37e-01	0.2242	0.0785713	0.01761747	310.41	TBKBP1	TBK1 binding protein 1
645	9.89e-01	9.38e-01	0.2629	0.0784059	0.0206166	477.22	BLVRB	biliverdin reductase B
105447645	9.89e-01	9.37e-01	0.5534	0.0784755	0.04342765	15.71	LOC105447645	uncharacterized LOC105447645
283008	9.89e-01	9.38e-01	0.4971	0.0781228	0.0388367	39.87	NUTM2E	NUT family member 2E
105373480	9.89e-01	9.38e-01	0.647	-0.0779442	-0.05042787	41.66	LOC105373480	uncharacterized LOC105373480
165082	9.89e-01	9.38e-01	0.4913	0.0778524	0.0382507	38.1	ADGRF3	adhesion G protein-coupled receptor F3
107985877	9.89e-01	9.39e-01	0.6285	0.0771338	0.04847706	14.12	LOC107985877	
5158	9.89e-01	9.38e-01	0.4815	-0.0772457	-0.03719508	174.34	PDE6B	phosphodiesterase 6B
150159	9.89e-01	9.38e-01	0.3113	-0.0772792	-0.02405368	42.32	SLC9B1	solute carrier family 9 member B1
5066	9.89e-01	9.38e-01	1.256	0.0775	0.0973422	1610.77	PAM	peptidylglycine alpha-amidating monooxygenase
6722	9.89e-01	9.38e-01	0.2862	0.0772226	0.02210252	2352.62	SRF	serum response factor
27044	9.89e-01	9.38e-01	0.1725	0.0775102	0.01336957	7486.81	SND1	staphylococcal nuclease and tudor domain containing 1
169044	9.89e-01	9.39e-01	1.0553	0.0771252	0.08138681	77.02	COL22A1	collagen type XXII alpha 1 chain
219537	9.89e-01	9.38e-01	1.1749	-0.0775649	-0.09113159	12	SMTNL1	smoothelin like 1
100529251	9.89e-01	9.38e-01	0.5113	-0.0774831	-0.03962029	19.6	CKLF-CMTM1	CKLF-CMTM1 readthrough
3993	9.89e-01	9.39e-01	0.4016	-0.0770914	-0.03096227	943.12	LLGL2	LLGL scribble cell polarity complex component 2
105416157	9.89e-01	9.38e-01	0.7589	-0.0779354	-0.05914251	49.13	NKILA	NF-kappaB interacting lncRNA
100132273	9.89e-01	9.39e-01	0.5772	-0.0770805	-0.04449217	58.56	NDUFA6-DT	NDUFA6 divergent transcript
100527960	9.89e-01	9.39e-01	0.22	0.0766268	0.01685467	284.11	MROH7-TTC4	MROH7-TTC4 readthrough (NMD candidate)
51107	9.89e-01	9.40e-01	0.1475	0.0755914	0.0111489	1661.09	APH1A	aph-1 homolog A, gamma-secretase subunit
55061	9.89e-01	9.39e-01	1.3159	0.0764635	0.10062143	52.38	SUSD4	sushi domain containing 4
105373409	9.89e-01	9.39e-01	1.1753	0.0766246	0.09005817	828.35	LOC105373409	uncharacterized LOC105373409
9648	9.89e-01	9.40e-01	0.1676	0.0755609	0.01266594	2113.47	GCC2	GRIP and coiled-coil domain containing 2
131544	9.89e-01	9.39e-01	0.6561	0.076363	0.05010157	608.88	CRYBG3	crystallin beta-gamma domain containing 3
8507	9.89e-01	9.39e-01	1.0466	0.0763708	0.07993256	760.19	ENC1	ectodermal-neural cortex 1
7146	9.89e-01	9.39e-01	0.7663	-0.0767915	-0.05884733	41.61	TNXA	tenascin XA (pseudogene)
285755	9.89e-01	9.39e-01	0.3079	-0.0766605	-0.02360721	42.67	PPIL6	peptidylprolyl isomerase like 6
25902	9.89e-01	9.39e-01	0.3634	0.0761607	0.02767508	2506.16	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
105375126	9.89e-01	9.39e-01	0.5201	-0.0760151	-0.0395356	16.23	LOC105375126	uncharacterized LOC105375126
375567	9.89e-01	9.39e-01	1.3507	0.0761251	0.1028184	93.81	VWC2	von Willebrand factor C domain containing 2
340481	9.89e-01	9.39e-01	0.5372	0.0759358	0.04078905	792.91	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21
5599	9.89e-01	9.39e-01	0.1887	0.0768232	0.01449538	1270.13	MAPK8	mitogen-activated protein kinase 8
27343	9.89e-01	9.39e-01	0.2459	0.0764061	0.01879132	666.94	POLL	DNA polymerase lambda
6494	9.89e-01	9.39e-01	0.2923	-0.0762544	-0.0222864	572.98	SIPA1	signal-induced proliferation-associated 1
101928069	9.89e-01	9.40e-01	0.8724	0.0756188	0.06597154	11.89	DPP3-DT	DPP3 divergent transcript
7283	9.89e-01	9.40e-01	0.204	-0.075532	-0.01540943	1163.26	TUBG1	tubulin gamma 1
84687	9.89e-01	9.40e-01	0.3144	0.0756529	0.0237844	760.43	PPP1R9B	protein phosphatase 1 regulatory subunit 9B
4701	9.89e-01	9.40e-01	0.141	0.0756649	0.01067109	682.15	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7
101927685	9.89e-01	9.39e-01	0.4559	-0.07604	-0.03466567	22.08	HSFX4	heat shock transcription factor family, X-linked member 4
51226	9.89e-01	9.40e-01	0.4814	0.0753169	0.03625791	30.71	COPZ2	COPI coat complex subunit zeta 2
79625	9.89e-01	9.40e-01	1.3665	0.0747405	0.10213205	110.72	NDNF	neuron derived neurotrophic factor
221468	9.89e-01	9.40e-01	0.5841	-0.0748431	-0.04371704	14.21	TMEM217	transmembrane protein 217
112495	9.89e-01	9.40e-01	0.3421	-0.0750472	-0.02567666	667.51	GTF3C6	general transcription factor IIIC subunit 6
348995	9.89e-01	9.40e-01	0.2334	-0.0748649	-0.01747433	2344.5	NUP43	nucleoporin 43
100128361	9.89e-01	9.40e-01	0.5975	-0.0751644	-0.04490968	22.7	LOC100128361	uncharacterized LOC100128361
144132	9.89e-01	9.40e-01	0.5494	0.0748014	0.04109924	881.08	DNHD1	dynein heavy chain domain 1
89944	9.89e-01	9.40e-01	0.6657	0.0748901	0.04985571	172.51	GLB1L2	galactosidase beta 1 like 2
64770	9.89e-01	9.41e-01	0.2291	-0.0746002	-0.0170922	2635.97	CCDC14	coiled-coil domain containing 14
10174	9.89e-01	9.41e-01	0.2015	-0.0745004	-0.0150154	1532.69	SORBS3	sorbin and SH3 domain containing 3
107986335	9.89e-01	9.41e-01	0.9693	-0.0744124	-0.07212693	13.62	LOC107986335	uncharacterized LOC107986335
920	9.89e-01	9.41e-01	0.9759	0.0743048	0.07251436	76.18	CD4	CD4 molecule
399694	9.89e-01	9.41e-01	1.1112	0.0742356	0.08248892	12.22	SHC4	SHC adaptor protein 4
81853	9.89e-01	9.41e-01	0.2409	0.0739996	0.01782736	745.26	TMEM14B	transmembrane protein 14B
101928140	9.89e-01	9.41e-01	0.4419	0.0737685	0.03259815	28.44	PTPRK-AS1	PTPRK antisense RNA 1
84196	9.89e-01	9.42e-01	0.2938	-0.0723018	-0.02123944	3098.44	USP48	ubiquitin specific peptidase 48
10487	9.89e-01	9.42e-01	0.2978	-0.0725123	-0.02159377	3583.22	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
2946	9.89e-01	9.42e-01	0.2352	0.0722422	0.01698806	125.68	GSTM2	glutathione S-transferase mu 2
51686	9.89e-01	9.42e-01	0.4645	-0.0724521	-0.03365521	93.68	OAZ3	ornithine decarboxylase antizyme 3
84269	9.89e-01	9.42e-01	0.284	0.0728936	0.02070136	202.11	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5
100128640	9.89e-01	9.42e-01	0.5566	0.0728381	0.04054083	52.57	ACVR2B-AS1	ACVR2B antisense RNA 1
285401	9.89e-01	9.41e-01	1.3581	-0.07341	-0.09970128	72.57	LINC00698	long intergenic non-protein coding RNA 698
6565	9.89e-01	9.42e-01	0.5526	0.0730173	0.04034992	95.72	SLC15A2	solute carrier family 15 member 2
107984118	9.89e-01	9.42e-01	0.9426	0.0733018	0.06909226	176.47	LOC107984118	uncharacterized LOC107984118
64780	9.89e-01	9.42e-01	0.3433	-0.073059	-0.02507793	1015.86	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
102724646	9.89e-01	9.42e-01	0.5453	0.0729909	0.03980181	46.31	LOC102724646	uncharacterized LOC102724646
55149	9.89e-01	9.42e-01	0.2318	-0.0726856	-0.01684953	955.8	MTPAP	mitochondrial poly(A) polymerase
23788	9.89e-01	9.42e-01	0.3116	0.0723049	0.02252739	1723.92	MTCH2	mitochondrial carrier 2
51019	9.89e-01	9.42e-01	0.3231	-0.0724789	-0.0234196	131.85	WASHC3	WASH complex subunit 3
112268121	9.89e-01	9.42e-01	0.4078	-0.0731482	-0.02983122	50.76	LOC112268121	
29082	9.89e-01	9.42e-01	0.4373	-0.0724837	-0.03169828	577.51	CHMP4A	charged multivesicular body protein 4A
8139	9.89e-01	9.42e-01	0.2261	0.0731251	0.01653257	604.54	GAN	gigaxonin
10514	9.89e-01	9.42e-01	0.378	-0.0724111	-0.02737424	2227.36	MYBBP1A	MYB binding protein 1a
55201	9.89e-01	9.42e-01	0.1224	-0.073232	-0.0089647	1351.18	MAP1S	microtubule associated protein 1S
10841	9.89e-01	9.42e-01	0.6737	-0.0726846	-0.04897075	55.96	FTCD	formimidoyltransferase cyclodeaminase
112268411	9.89e-01	9.42e-01	0.9549	0.0721551	0.06889877	15.65	LOC112268411	uncharacterized LOC112268411
158931	9.89e-01	9.43e-01	0.9832	-0.0720862	-0.07087763	42.26	TCEAL6	transcription elongation factor A like 6
105373264	9.89e-01	9.43e-01	0.4475	0.0718369	0.03214855	26.5	LOC105373264	
92370	9.89e-01	9.43e-01	0.4562	0.0719474	0.03282019	404.94	PXYLP1	2-phosphoxylose phosphatase 1
84681	9.89e-01	9.43e-01	0.2384	0.0717872	0.01711375	208.25	HINT2	histidine triad nucleotide binding protein 2
102157401	9.89e-01	9.43e-01	0.1453	-0.0718871	-0.01044431	517.99	PCBP2-OT1	PCBP2 overlapping transcript 1
8510	9.89e-01	9.43e-01	0.3101	0.0714376	0.02215161	77.29	MMP23B	matrix metallopeptidase 23B
23557	9.89e-01	9.43e-01	0.1856	0.0714237	0.01325579	313.09	SNAPIN	SNAP associated protein
55622	9.89e-01	9.43e-01	0.4413	0.0713511	0.03148451	780.65	TTC27	tetratricopeptide repeat domain 27
107985931	9.89e-01	9.43e-01	0.3689	-0.0715406	-0.02639302	52.98	LOC107985931	anaphase-promoting complex subunit 1-like
55802	9.89e-01	9.43e-01	0.2232	0.0713925	0.01593781	1151.77	DCP1A	decapping mRNA 1A
101928042	9.89e-01	9.43e-01	0.7546	0.0714928	0.0539473	15.43	ARHGAP11A-DT	ARHGAP11A divergent transcript
127579	9.90e-01	9.43e-01	0.6619	-0.0711172	-0.04707139	35.25	DCST2	DC-STAMP domain containing 2
130940	9.90e-01	9.43e-01	0.7864	0.0709687	0.05580915	16.81	CCDC148	coiled-coil domain containing 148
22902	9.90e-01	9.43e-01	0.246	-0.0711445	-0.01750032	1302.02	RUFY3	RUN and FYVE domain containing 3
10807	9.90e-01	9.44e-01	0.3002	-0.0707503	-0.02123699	1216.35	ENTR1	endosome associated trafficking regulator 1
9692	9.90e-01	9.44e-01	0.158	-0.0707736	-0.01118313	1254.71	PRORP	protein only RNase P catalytic subunit
653125	9.90e-01	9.44e-01	0.732	0.0707773	0.0518091	42.59	GOLGA8K	golgin A8 family member K
101060321	9.90e-01	9.44e-01	0.2791	-0.0707282	-0.01974336	69.17	TBC1D3G	TBC1 domain family member 3G
23481	9.90e-01	9.43e-01	0.3196	0.0709929	0.02269001	2154.05	PES1	pescadillo ribosomal biogenesis factor 1
730005	9.90e-01	9.44e-01	1.29	0.0705168	0.09096328	62.86	SEC14L6	SEC14 like lipid binding 6
201965	9.90e-01	9.44e-01	0.3071	0.0703229	0.02159318	455.66	RWDD4	RWD domain containing 4
6229	9.90e-01	9.44e-01	0.3252	0.0701789	0.02282514	13422.97	RPS24	ribosomal protein S24
9074	9.90e-01	9.44e-01	0.1713	0.0701499	0.01201609	6246.58	CLDN6	claudin 6
25825	9.90e-01	9.44e-01	0.6062	0.070285	0.04260824	286.07	BACE2	beta-secretase 2
2257	9.90e-01	9.44e-01	0.8174	-0.0697107	-0.0569839	450.51	FGF12	fibroblast growth factor 12
644873	9.90e-01	9.44e-01	0.3653	0.0697621	0.02548721	109.87	SLC12A2-DT	SLC12A2 divergent transcript
651337	9.90e-01	9.44e-01	0.7912	-0.0696893	-0.05514045	25.6	LOC651337	uncharacterized LOC651337
374403	9.90e-01	9.44e-01	1.3395	-0.0697482	-0.0934252	18.13	TBC1D10C	TBC1 domain family member 10C
440574	9.90e-01	9.45e-01	0.249	-0.0688141	-0.01713629	800.3	MICOS10	mitochondrial contact site and cristae organizing system subunit 10
152404	9.90e-01	9.45e-01	0.6593	-0.0688379	-0.04538463	43.9	IGSF11	immunoglobulin superfamily member 11
8546	9.90e-01	9.45e-01	0.235	-0.0685623	-0.0161134	2664.79	AP3B1	adaptor related protein complex 3 subunit beta 1
2201	9.90e-01	9.45e-01	0.9769	0.0685644	0.06697934	2180.05	FBN2	fibrillin 2
7322	9.90e-01	9.45e-01	0.2234	0.0691297	0.01544337	2789.81	UBE2D2	ubiquitin conjugating enzyme E2 D2
378884	9.90e-01	9.45e-01	0.8467	0.0692154	0.05860193	15.63	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1
100134713	9.90e-01	9.45e-01	0.4582	-0.0692462	-0.03172611	23.9	NDUFB2-AS1	NDUFB2 antisense RNA 1
768	9.90e-01	9.45e-01	0.7519	-0.0690375	-0.05191238	25.62	CA9	carbonic anhydrase 9
23230	9.90e-01	9.45e-01	0.2855	-0.0686553	-0.01960185	2782.03	VPS13A	vacuolar protein sorting 13 homolog A
10244	9.90e-01	9.45e-01	0.426	0.069142	0.0294571	477.14	RABEPK	Rab9 effector protein with kelch motifs
65998	9.90e-01	9.45e-01	0.1951	0.0692445	0.01350722	774.33	ZFTA	zinc finger translocation associated
9382	9.90e-01	9.45e-01	0.1919	-0.0694369	-0.01332707	430.87	COG1	component of oligomeric golgi complex 1
284422	9.90e-01	9.45e-01	1.4854	0.0685821	0.10187084	291.06	SMIM24	small integral membrane protein 24
79934	9.90e-01	9.45e-01	0.3027	0.0688329	0.02083555	538.04	COQ8B	coenzyme Q8B
23492	9.90e-01	9.45e-01	0.573	0.0684581	0.03922795	410.61	CBX7	chromobox 7
9789	9.90e-01	9.46e-01	0.1648	0.0682037	0.0112405	865.93	SPCS2	signal peptidase complex subunit 2
159013	9.90e-01	9.46e-01	0.1395	0.0682553	0.00951875	425.41	CXorf38	chromosome X open reading frame 38
